sgan,type,suburb,size,length,critical,environment,laid date,block number,trunk,source
350447,PVC,ROMSEY,150,0.003713377,4,1,19860101,1,1,ROMSEY
350448,PVC,ROMSEY,150,0.002087756,4,1,19860101,1,1,ROMSEY
350442,PVC,ROMSEY,150,0.002469094,4,1,19860101,1,1,ROMSEY
11116145,AC,MELTON,150,0.004922094,4,1,19640101,1,1,MELTON
11116146,AC,MELTON,150,0.005122739,4,1,19700101,1,1,MELTON
11116161,AC,MELTON,150,0.004640712,4,1,19690101,1,1,MELTON
11116163,AC,MELTON,150,0.004828873,4,1,19690101,1,1,MELTON
11116164,AC,MELTON,150,0.005196899999999999,4,1,19700101,1,1,MELTON
351981,AC,TOOLERN VALE,150,0.026677171,4,1,19670101,1,1,TOOLERN VALE
351982,AC,TOOLERN VALE,150,0.025551436,4,1,19670101,1,1,TOOLERN VALE
351990,AC,LONG FOREST,150,0.001247431,4,1,19740101,1,1,LONG FOREST
351989,AC,LONG FOREST,150,0.001522336,4,1,19740101,1,1,LONG FOREST
351959,CI,TOOLERN VALE,150,0.053647245999999996,4,1,19730101,1,1,TOOLERN VALE
351971,DICL,TOOLERN VALE,600,0.005191083,1,1,20040101,1,1,TOOLERN VALE
351975,AC,TOOLERN VALE,150,0.0008670139999999999,4,1,19740101,1,1,TOOLERN VALE
351977,AC,TOOLERN VALE,150,0.0033147529999999997,4,1,19740101,1,1,TOOLERN VALE
351978,AC,TOOLERN VALE,150,0.011259971,4,1,19740101,1,1,TOOLERN VALE
351983,AC,TOOLERN VALE,150,0.22896167899999997,4,1,19740101,1,1,TOOLERN VALE
351926,AC,LONG FOREST,150,0.186116745,4,1,19740101,1,1,LONG FOREST
351930,AC,LONG FOREST,150,0.09059509,4,1,19740101,1,1,LONG FOREST
351955,AC,LONG FOREST,150,0.229033719,4,1,19790101,1,1,LONG FOREST
352003,PVC,HOPETOUN PARK,150,0.000407965,4,1,19950101,1,1,HOPETOUN PARK
351844,AC,BACCHUS MARSH,150,0.022162795,4,1,19780101,1,1,BACCHUS MARSH
351847,AC,BACCHUS MARSH,150,0.047195470999999996,4,1,19780101,1,1,BACCHUS MARSH
351853,AC,BACCHUS MARSH,150,0.09095358,4,1,19740101,1,1,BACCHUS MARSH
351879,AC,BACCHUS MARSH,150,0.08009623099999999,4,1,19690101,1,1,BACCHUS MARSH
11062845,PVC,MELTON WEST,150,0.054109023,4,1,19890101,1,1,MELTON WEST
11062846,PVC,MELTON WEST,150,0.090271231,4,1,19890101,1,1,MELTON WEST
11062866,PVC,MELTON WEST,150,0.080952921,4,1,19890101,1,1,MELTON WEST
352110,AC,BACCHUS MARSH,150,0.211932074,4,1,19790101,1,1,BACCHUS MARSH
351948,AC,LONG FOREST,150,0.307573948,4,1,19790101,1,1,LONG FOREST
351953,AC,LONG FOREST,150,0.24979690100000002,4,1,19790101,1,1,LONG FOREST
351974,AC,TOOLERN VALE,150,0.037645217,4,1,19670101,1,1,TOOLERN VALE
351979,AC,TOOLERN VALE,150,0.062254551,4,1,19670101,1,1,TOOLERN VALE
351973,AC,TOOLERN VALE,150,0.069844874,4,1,19670101,1,1,TOOLERN VALE
351963,CICL,TOOLERN VALE,150,0.06674691599999999,4,1,19730101,1,1,TOOLERN VALE
351964,CICL,TOOLERN VALE,150,0.036633299,4,1,19730101,1,1,TOOLERN VALE
351965,CICL,TOOLERN VALE,150,0.002465797,4,1,19730101,1,1,TOOLERN VALE
351966,CICL,TOOLERN VALE,150,0.007844158,4,1,19730101,1,1,TOOLERN VALE
351967,CICL,TOOLERN VALE,150,0.001263434,4,1,19730101,1,1,TOOLERN VALE
351278,AC,DARLEY,150,0.0006996289999999999,4,1,19780101,1,1,DARLEY
350460,AC,LANCEFIELD,150,0.101938525,4,1,19500101,1,1,LANCEFIELD
350456,RC,LANCEFIELD,150,0.074502498,4,1,19480101,1,1,LANCEFIELD
349913,PVC,GISBORNE,150,0.14866006199999998,4,1,19920101,1,1,GISBORNE
349915,PVC,GISBORNE,150,0.018624896999999998,4,1,19920101,1,1,GISBORNE
349800,DICL,GISBORNE,150,0.020728073,4,1,19850101,1,1,GISBORNE
349794,PVC,GISBORNE,150,0.0020622220000000003,4,1,19850101,1,1,GISBORNE
349793,PVC,GISBORNE,150,0.0019262370000000001,4,1,19850101,1,1,GISBORNE
349804,PVC,NEW GISBORNE,150,0.001001517,4,1,19940101,1,1,NEW GISBORNE
349805,PVC,NEW GISBORNE,150,0.0022615720000000003,4,1,19940101,1,1,NEW GISBORNE
349806,PVC,NEW GISBORNE,150,0.005380688000000001,4,1,19940101,1,1,NEW GISBORNE
351073,DICL,DARLEY,150,0.016004373,4,1,19900101,1,1,DARLEY
351074,DICL,DARLEY,150,0.013401848000000001,4,1,19900101,1,1,DARLEY
351082,DICL,DARLEY,150,0.015212035,4,1,19900101,1,1,DARLEY
351083,PVC,DARLEY,150,0.000786989,4,1,19900101,1,1,DARLEY
351098,DICL,DARLEY,150,0.002001185,4,1,19900101,1,1,DARLEY
351104,AC,DARLEY,150,0.050300255,4,1,19860101,1,1,DARLEY
351105,AC,DARLEY,150,0.054962917,4,1,19860101,1,1,DARLEY
351108,AC,DARLEY,150,0.001098943,4,1,19760101,1,1,DARLEY
351110,AC,DARLEY,150,0.05992928,4,1,19760101,1,1,DARLEY
351111,CI,DARLEY,150,0.015398021999999999,4,1,19760101,1,1,DARLEY
351114,AC,DARLEY,150,0.002746449,4,1,19760101,1,1,DARLEY
2784916,PVC,DARLEY,150,0.027162486,4,1,19980101,1,1,DARLEY
2784918,PVC,DARLEY,150,0.056757062999999996,4,1,19980101,1,1,DARLEY
2784920,PVC,DARLEY,150,0.093738277,4,1,19980101,1,1,DARLEY
2784922,PVC,DARLEY,150,0.001274569,4,1,19980101,1,1,DARLEY
2784926,PVC,DARLEY,150,0.032742113999999996,4,1,19980101,1,1,DARLEY
351883,AC,BACCHUS MARSH,150,0.09004691199999999,4,1,19740101,1,1,BACCHUS MARSH
351895,AC,BACCHUS MARSH,150,0.0005,4,1,19690101,1,1,BACCHUS MARSH
351899,AC,BACCHUS MARSH,150,0.09365764300000001,4,1,19690101,1,1,BACCHUS MARSH
351290,AC,DARLEY,150,0.045948652,4,1,19870101,1,1,DARLEY
351291,AC,DARLEY,150,0.006124608,4,1,19870101,1,1,DARLEY
2827325,DICL,WOODEND,200,0.00148953,4,1,19990101,1,1,WOODEND
2827327,DICL,WOODEND,200,0.00078781,4,1,19990101,1,1,WOODEND
2827329,DICL,WOODEND,200,0.001,4,1,19990101,1,1,WOODEND
2827331,DICL,WOODEND,200,0.00078781,4,1,19990101,1,1,WOODEND
2785382,DICL,MOUNT MACEDON,200,0.0007737989999999999,4,1,19680101,1,1,MOUNT MACEDON
2785368,DICL,MOUNT MACEDON,200,0.00486444,4,2,19680101,2,2,MOUNT MACEDON
356186,PVC,MELTON,150,0.016488301,4,1,19860101,1,1,MELTON
356187,PVC,MELTON,150,0.037955077000000004,4,1,19860101,1,1,MELTON
356188,PVC,MELTON,150,0.041161786,4,1,19860101,1,1,MELTON
356189,PVC,MELTON,150,0.055122577,4,1,19860101,1,1,MELTON
356190,PVC,MELTON,150,0.005927165999999999,4,1,19860101,1,1,MELTON
356191,PVC,MELTON,150,0.074375846,4,1,19860101,1,1,MELTON
11107836,AC,KURUNJANG,150,0.003189907,4,1,19800101,1,1,KURUNJANG
11107837,AC,KURUNJANG,150,0.009746355,4,1,19800101,1,1,KURUNJANG
11107838,AC,KURUNJANG,150,0.034714273,4,1,19800101,1,1,KURUNJANG
11095729,AC,KURUNJANG,150,0.038715234,4,1,19790101,1,1,KURUNJANG
11107845,AC,KURUNJANG,150,0.085981969,4,1,19800101,1,1,KURUNJANG
351288,AC,DARLEY,150,0.0007795689999999999,4,1,19870101,1,1,DARLEY
351292,AC,DARLEY,150,0.0009661060000000001,4,1,19870101,1,1,DARLEY
351310,PVC,DARLEY,150,0.009149876,4,1,19900101,1,1,DARLEY
351368,AC,DARLEY,150,0.061800395,4,1,19780101,1,1,DARLEY
351345,PVC,DARLEY,150,0.000600113,4,1,19840101,1,1,DARLEY
21429042,PVC,WOODEND,100,0.05804626400000001,4,1,20120811,1,1,WOODEND
21429167,PE,GISBORNE,160,0.0013457620000000001,4,1,20120207,1,1,GISBORNE
21429168,PE,GISBORNE,280,0.011841643999999998,3,1,20120207,1,1,GISBORNE
21429169,PE,GISBORNE,280,0.325712335,3,1,20120207,1,1,GISBORNE
21429170,PE,GISBORNE,280,0.17688532399999998,3,1,20120207,1,1,GISBORNE
2769087,AC,MACEDON,150,0.063466291,4,1,19650101,1,1,MACEDON
2769089,AC,MACEDON,150,0.024887646,4,1,19650101,1,1,MACEDON
2770181,AC,SUNBURY,150,0.086116081,4,1,19690101,1,1,SUNBURY
2770173,AC,SUNBURY,150,0.00218541,4,1,19690101,1,1,SUNBURY
2770175,AC,SUNBURY,150,0.031185742000000002,4,1,19690101,1,1,SUNBURY
2770177,AC,SUNBURY,150,0.062320454000000004,4,1,19690101,1,1,SUNBURY
2770179,AC,SUNBURY,150,0.017032471,4,1,19690101,1,1,SUNBURY
2785565,DICL,MOUNT MACEDON,150,0.0049884479999999995,4,1,20000101,1,1,MOUNT MACEDON
2777459,OTHER,MACEDON,150,0.042899577,4,1,19990101,1,1,MACEDON
2785151,CI,MOUNT MACEDON,150,0.188108943,4,1,19600101,1,1,MOUNT MACEDON
2777415,AC,MOUNT MACEDON,150,0.06856452,4,1,19600101,1,1,MOUNT MACEDON
2785128,AC,MOUNT MACEDON,150,0.15716784,4,1,19630101,1,1,MOUNT MACEDON
2779663,DICL,MOUNT MACEDON,150,0.00366511,4,1,19680101,1,1,MOUNT MACEDON
2779665,DICL,MOUNT MACEDON,150,0.003079272,4,1,19680101,1,1,MOUNT MACEDON
2784928,PVC,DARLEY,150,0.032397319,4,1,19980101,1,1,DARLEY
2784932,PVC,DARLEY,150,0.00151239,4,1,19980101,1,1,DARLEY
2784934,PVC,DARLEY,150,0.0008434089999999999,4,1,19980101,1,1,DARLEY
350991,AC,LANCEFIELD,150,0.080405645,4,1,19740101,1,1,LANCEFIELD
350993,AC,LANCEFIELD,150,0.050245575,4,1,19640101,1,1,LANCEFIELD
350995,AC,LANCEFIELD,150,0.036687035,4,1,19640101,1,1,LANCEFIELD
350996,AC,LANCEFIELD,150,0.02985394,4,1,19640101,1,1,LANCEFIELD
350997,AC,LANCEFIELD,150,0.094239535,4,1,19640101,1,1,LANCEFIELD
350999,AC,LANCEFIELD,150,0.001017193,4,1,19740101,1,1,LANCEFIELD
2777796,PVC,SUNBURY,150,0.017676595,4,1,20000101,1,1,SUNBURY
2785021,PVC,SUNBURY,150,0.00405925,4,1,20000101,1,1,SUNBURY
2785050,PVC,SUNBURY,150,0.001334844,4,1,20000101,1,1,SUNBURY
2782953,PVC,KURUNJANG,150,0.009157034,4,1,20000101,1,1,KURUNJANG
356036,PVC,KURUNJANG,150,0.003599184,4,1,19990101,1,1,KURUNJANG
356037,PVC,KURUNJANG,150,0.002845662,4,1,19990101,1,1,KURUNJANG
356038,PVC,KURUNJANG,150,0.022600102,4,1,19990101,1,1,KURUNJANG
356039,PVC,KURUNJANG,150,0.000500005,4,1,19990101,1,1,KURUNJANG
356040,DICL,KURUNJANG,150,0.010500114,4,1,19990101,1,1,KURUNJANG
356041,PVC,KURUNJANG,150,0.043100465,4,1,19990101,1,1,KURUNJANG
356044,PVC,KURUNJANG,150,0.003120028,4,1,19990101,1,1,KURUNJANG
356045,PVC,KURUNJANG,150,0.00327658,4,1,19990101,1,1,KURUNJANG
356046,PVC,KURUNJANG,150,0.034877329,4,1,19990101,1,1,KURUNJANG
356047,DICL,KURUNJANG,150,0.001000094,4,1,19940101,1,1,KURUNJANG
11130816,PVC,KURUNJANG,150,0.026532441,4,1,19880101,1,1,KURUNJANG
11130818,PVC,KURUNJANG,150,0.09543411800000001,4,1,19880101,1,1,KURUNJANG
11130819,PVC,KURUNJANG,150,0.026246201,4,1,19880101,1,1,KURUNJANG
11288631,PVC,KURUNJANG,150,0.054990138,4,1,19870101,1,1,KURUNJANG
11288634,PVC,KURUNJANG,150,0.072912253,4,1,19870101,1,1,KURUNJANG
11558362,PVC,LANCEFIELD,150,0.02154971,4,1,19890101,1,1,LANCEFIELD
11558483,AC,KURUNJANG,150,0.002347101,4,1,19800101,1,1,KURUNJANG
11558484,AC,KURUNJANG,150,0.520120067,4,1,19840101,1,1,KURUNJANG
11558487,PVC,KURUNJANG,150,0.266894709,4,1,19800101,1,1,KURUNJANG
11364568,PVC,MELTON WEST,100,0.023976082000000003,4,1,20040917,1,1,MELTON WEST
11558490,PVC,KURUNJANG,150,0.10557853699999999,4,1,19850101,1,1,KURUNJANG
11558493,AC,MELTON WEST,150,0.026064827000000002,4,1,19840101,1,1,MELTON WEST
11558986,PVC,KURUNJANG,150,0.015780189,4,1,19840101,1,1,KURUNJANG
11558987,PVC,KURUNJANG,150,0.009363658,4,1,19840101,1,1,KURUNJANG
11558988,CI,MELTON WEST,150,0.031464387,4,1,20010101,1,1,MELTON WEST
11561138,PVC,KURUNJANG,150,0.040021241,4,1,20051005,1,1,KURUNJANG
2826240,DICL,MOUNT MACEDON,200,0.010879128,4,1,19980101,1,1,MOUNT MACEDON
2826242,DICL,MOUNT MACEDON,200,0.003630779,4,1,19980101,1,1,MOUNT MACEDON
2826248,DICL,MOUNT MACEDON,200,0.069776665,4,1,19680101,1,1,MOUNT MACEDON
2771184,AC,MOUNT MACEDON,150,0.11582551199999999,4,1,19600101,1,1,MOUNT MACEDON
2778220,AC,MACEDON,150,0.006826871,4,1,19520101,1,1,MACEDON
2785764,MSCL,MOUNT MACEDON,150,0.042722521,4,1,19630101,1,1,MOUNT MACEDON
2785766,MSCL,MOUNT MACEDON,150,0.016582832,4,1,19630101,1,1,MOUNT MACEDON
351819,AC,BACCHUS MARSH,150,0.111321595,4,1,19830101,1,1,BACCHUS MARSH
351769,AC,BACCHUS MARSH,150,0.11189107699999999,4,1,19770101,1,1,BACCHUS MARSH
351781,PVC,BACCHUS MARSH,150,0.085583084,4,1,19960101,1,1,BACCHUS MARSH
351775,PVC,BACCHUS MARSH,150,0.001100584,4,1,19960101,1,1,BACCHUS MARSH
11561962,PVC,MELTON,150,0.000708203,4,1,20050419,1,1,MELTON
11561964,PVC,MELTON,150,0.0033199220000000003,4,1,20050419,1,1,MELTON
11561965,PVC,MELTON,150,0.035739318,4,1,20050419,1,1,MELTON
2825814,AC,MOUNT MACEDON,200,0.020923399,4,1,19790101,1,1,MOUNT MACEDON
2825818,AC,MOUNT MACEDON,200,0.00246064,4,1,19790101,1,1,MOUNT MACEDON
2825826,AC,MOUNT MACEDON,200,0.018992423,4,1,19790101,1,1,MOUNT MACEDON
2825828,AC,MOUNT MACEDON,200,0.009309022,4,1,19790101,1,1,MOUNT MACEDON
2825989,DICL,MACEDON,200,0.012370569,4,1,19680101,1,1,MACEDON
2826008,DICL,MOUNT MACEDON,200,0.081602341,4,1,19680101,1,1,MOUNT MACEDON
2826010,DICL,MOUNT MACEDON,200,0.08612429699999999,4,1,19680101,1,1,MOUNT MACEDON
11530283,AC,MELTON WEST,150,0.08904214699999999,4,1,19690101,1,1,MELTON WEST
11530307,AC,MELTON WEST,150,0.030507077,4,1,19690101,1,1,MELTON WEST
354395,AC,MELTON,150,0.029500751000000002,4,1,19690101,1,1,MELTON
354221,AC,MELTON,150,0.005042168,4,1,19640101,1,1,MELTON
354259,AC,MELTON,150,0.036858498999999996,4,1,19640101,1,1,MELTON
354314,AC,MELTON WEST,150,0.020655915,4,1,19690101,1,1,MELTON WEST
354326,AC,MELTON WEST,150,0.024694868,4,1,19690101,1,1,MELTON WEST
354331,AC,MELTON WEST,150,0.021671436000000002,4,1,19690101,1,1,MELTON WEST
354342,AC,MELTON WEST,150,0.019152003,4,1,19690101,1,1,MELTON WEST
354352,AC,MELTON WEST,150,0.005204896,4,1,19690101,1,1,MELTON WEST
2819100,AC,WOODEND,200,0.09866350800000001,4,1,19820101,1,1,WOODEND
2819050,AC,WOODEND,200,0.12466466,4,1,19710101,1,1,WOODEND
2819052,AC,WOODEND,200,0.066849573,4,1,19740101,1,1,WOODEND
2819055,AC,WOODEND,200,0.075892049,4,1,19740101,1,1,WOODEND
2819057,AC,WOODEND,200,0.011255463,4,1,19820101,1,1,WOODEND
2819091,AC,WOODEND,200,0.143194195,4,1,19820101,1,1,WOODEND
2825600,AC,MOUNT MACEDON,200,0.0007460260000000001,4,1,19680101,1,1,MOUNT MACEDON
2825614,AC,MOUNT MACEDON,200,0.005823429000000001,4,1,19680101,1,1,MOUNT MACEDON
2825616,AC,MOUNT MACEDON,200,0.001620894,4,1,19680101,1,1,MOUNT MACEDON
2825623,AC,MOUNT MACEDON,200,0.0020410470000000003,4,1,19790101,1,1,MOUNT MACEDON
2825625,AC,MOUNT MACEDON,200,0.00732859,4,1,19790101,1,1,MOUNT MACEDON
2825629,AC,MOUNT MACEDON,200,0.0072906080000000005,4,1,19680101,1,1,MOUNT MACEDON
2825631,AC,MOUNT MACEDON,200,0.009810843,4,1,19790101,1,1,MOUNT MACEDON
2825632,AC,MOUNT MACEDON,200,0.0014189729999999998,4,1,19790101,1,1,MOUNT MACEDON
21431751,PVC,RIDDELLS CREEK,100,0.06347178099999999,4,1,19990101,1,1,RIDDELLS CREEK
21433239,PVC,PENTLAND HILLS,80,0.0005,5,1,19720101,1,1,PENTLAND HILLS
13506845,PVC,MELTON WEST,150,0.006954706999999999,4,1,20070208,1,1,MELTON WEST
353226,AC,MELTON WEST,150,0.008235936999999999,4,1,19730101,1,1,MELTON WEST
10207359,AC,MELTON WEST,150,0.004227198,4,1,19730101,1,1,MELTON WEST
11031619,AC,MELTON WEST,150,0.032061726,4,1,19730101,1,1,MELTON WEST
11029566,AC,MELTON WEST,150,0.01058847,4,1,19730101,1,1,MELTON WEST
11029574,AC,MELTON WEST,150,0.043087988,4,1,19730101,1,1,MELTON WEST
11031617,AC,MELTON WEST,150,0.043803546,4,1,19730101,1,1,MELTON WEST
11031623,AC,MELTON WEST,150,0.020326833,4,1,19730101,1,1,MELTON WEST
2826012,DICL,MOUNT MACEDON,200,0.07369052200000001,4,1,19680101,1,1,MOUNT MACEDON
2825994,DICL,MACEDON,200,0.082198672,4,1,19680101,1,1,MACEDON
2825999,DICL,MACEDON,200,0.02368447,4,1,19680101,1,1,MACEDON
2826004,DICL,MACEDON,200,0.141810784,4,1,19680101,1,1,MACEDON
2826006,DICL,MOUNT MACEDON,200,0.06421328400000001,4,1,19680101,1,1,MOUNT MACEDON
2825985,DICL,MOUNT MACEDON,200,0.007863142,4,1,19680101,1,1,MOUNT MACEDON
2825987,DICL,MACEDON,200,0.008302236999999999,4,1,19680101,1,1,MACEDON
2825991,DICL,MACEDON,200,0.019931988,4,1,19680101,1,1,MACEDON
2826049,CICL,MOUNT MACEDON,200,0.137181335,4,1,19680101,1,1,MOUNT MACEDON
2826040,DICL,MOUNT MACEDON,200,0.080867495,4,1,19680101,1,1,MOUNT MACEDON
2826039,AC,MOUNT MACEDON,200,0.019410476,4,1,19680101,1,1,MOUNT MACEDON
2826047,CICL,MOUNT MACEDON,200,0.002223887,4,1,19680101,1,1,MOUNT MACEDON
2826111,CICL,MOUNT MACEDON,200,0.140899203,4,1,19680101,1,1,MOUNT MACEDON
2826117,CICL,MOUNT MACEDON,200,0.047793844,4,1,19680101,1,1,MOUNT MACEDON
2826119,CICL,MOUNT MACEDON,200,0.032671488,4,1,19680101,1,1,MOUNT MACEDON
2826125,CICL,MOUNT MACEDON,200,0.04600069,4,1,19680101,1,1,MOUNT MACEDON
2826129,CICL,MOUNT MACEDON,200,0.044000693,4,1,19680101,1,1,MOUNT MACEDON
11062867,PVC,MELTON WEST,150,0.028488082,4,1,19890101,1,1,MELTON WEST
11065603,AC,MELTON WEST,150,0.062264503,4,1,19860101,1,1,MELTON WEST
11065612,AC,MELTON WEST,150,0.011393486999999999,4,1,19840101,1,1,MELTON WEST
11065679,AC,MELTON WEST,150,0.032152599,4,1,19840101,1,1,MELTON WEST
11065681,AC,MELTON WEST,150,0.016024629,4,1,19840101,1,1,MELTON WEST
2805442,AC,WOODEND,200,0.07670453099999999,4,1,19840101,1,1,WOODEND
2805444,AC,WOODEND,200,0.108995091,4,1,19840101,1,1,WOODEND
2805450,AC,WOODEND,200,0.005150175999999999,4,1,19840101,1,1,WOODEND
2805452,AC,WOODEND,200,0.008023721999999999,4,1,19840101,1,1,WOODEND
2805454,AC,WOODEND,200,0.004909236,4,1,19840101,1,1,WOODEND
2805456,AC,WOODEND,200,0.014570926000000001,4,1,19840101,1,1,WOODEND
2805458,AC,WOODEND,200,0.003115684,4,1,19840101,1,1,WOODEND
2805460,AC,WOODEND,200,0.00290557,4,1,19840101,1,1,WOODEND
2805464,AC,WOODEND,200,0.013654438999999999,4,1,19840101,1,1,WOODEND
2805466,AC,WOODEND,200,0.014474201,4,1,19840101,1,1,WOODEND
2805468,AC,WOODEND,200,0.007200705,4,1,19840101,1,1,WOODEND
2817518,AC,WOODEND,200,0.059569702999999995,4,1,19840101,1,1,WOODEND
2817520,AC,WOODEND,200,0.10588603699999999,4,1,19840101,1,1,WOODEND
355302,AC,MELTON,150,0.09201179300000001,4,1,19690101,1,1,MELTON
355311,AC,MELTON,150,0.016806562,4,1,19700101,1,1,MELTON
355327,AC,MELTON,150,0.009199713,4,1,19690101,1,1,MELTON
355328,AC,MELTON,150,0.08591154699999999,4,1,19700101,1,1,MELTON
355333,AC,MELTON,150,0.02742511,4,1,19700101,1,1,MELTON
349807,DICL,NEW GISBORNE,150,0.013114203,4,1,19940101,1,1,NEW GISBORNE
349808,PVC,NEW GISBORNE,150,0.00099822,4,1,19940101,1,1,NEW GISBORNE
349809,PVC,NEW GISBORNE,150,0.002106501,4,1,19940101,1,1,NEW GISBORNE
349810,DICL,NEW GISBORNE,150,0.011585312,4,1,19940101,1,1,NEW GISBORNE
349814,PVC,GISBORNE,150,0.000550035,4,1,19850101,1,1,GISBORNE
351196,AC,DARLEY,150,0.007727914000000001,4,1,19780101,1,1,DARLEY
351197,AC,DARLEY,150,0.001516189,4,1,19780101,1,1,DARLEY
351128,PVC,DARLEY,150,0.014086537,4,1,19900101,1,1,DARLEY
351199,AC,DARLEY,150,0.001259041,4,1,19870101,1,1,DARLEY
351201,AC,DARLEY,150,0.00085063,4,1,19870101,1,1,DARLEY
351210,PVC,DARLEY,150,0.037612493,4,1,19890101,1,1,DARLEY
351211,PVC,DARLEY,150,0.000788623,4,1,19890101,1,1,DARLEY
351224,PVC,DARLEY,150,0.003398158,4,1,19900101,1,1,DARLEY
351232,DICL,DARLEY,150,0.001000045,4,1,19900101,1,1,DARLEY
351234,PVC,DARLEY,150,0.0013358679999999998,4,1,19900101,1,1,DARLEY
351237,DICL,DARLEY,150,0.014007136000000002,4,1,19900101,1,1,DARLEY
350455,RC,LANCEFIELD,150,0.148173585,4,1,19480101,1,1,LANCEFIELD
350464,AC,LANCEFIELD,150,0.007662797,4,1,19740101,1,1,LANCEFIELD
11288635,PVC,KURUNJANG,150,0.001405975,4,1,19870101,1,1,KURUNJANG
11288637,PVC,KURUNJANG,150,0.020930265,4,1,19870101,1,1,KURUNJANG
11288638,PVC,KURUNJANG,150,0.002236768,4,1,19870101,1,1,KURUNJANG
356051,PVC,KURUNJANG,150,0.30907507100000003,4,1,19880101,1,1,KURUNJANG
356052,PVC,KURUNJANG,150,0.000378833,4,1,19880101,1,1,KURUNJANG
356078,AC,MELTON WEST,150,0.120513074,4,1,20080701,1,1,MELTON WEST
356098,PVC,TOOLERN VALE,150,0.021654247,4,1,19760101,1,1,TOOLERN VALE
11130805,PVC,KURUNJANG,150,0.013997283999999999,4,1,19880101,1,1,KURUNJANG
11130806,PVC,KURUNJANG,150,0.003486238,4,1,19880101,1,1,KURUNJANG
11130808,PVC,KURUNJANG,150,0.12577576599999998,4,1,19880101,1,1,KURUNJANG
11065693,AC,MELTON WEST,150,0.057526605999999994,4,1,19840101,1,1,MELTON WEST
11081302,AC,MELTON WEST,150,0.064704644,4,1,19840101,1,1,MELTON WEST
11085356,AC,MELTON WEST,150,0.022845617999999998,4,1,19840101,1,1,MELTON WEST
11139272,PVC,BROOKFIELD,150,0.008436477,4,1,19910101,1,1,BROOKFIELD
11554293,PVC,DARLEY,150,0.000639961,4,1,20050711,1,1,DARLEY
11554925,PVC,MELTON,150,0.12876936,4,1,20050909,1,1,MELTON
11554927,PVC,MELTON,150,0.11845583800000001,4,1,20050909,1,1,MELTON
11554930,PVC,MELTON,150,0.063143251,4,1,20050909,1,1,MELTON
11554932,DICL,MELTON,150,0.024891131,4,1,20050909,1,1,MELTON
11554934,PVC,MELTON,150,0.10324429199999999,4,1,20050909,1,1,MELTON
351346,PVC,DARLEY,150,0.206407235,4,1,19840101,1,1,DARLEY
351351,AC,DARLEY,150,0.067013475,4,1,19850101,1,1,DARLEY
351352,AC,DARLEY,150,0.006455071,4,1,19850101,1,1,DARLEY
349821,PVC,GISBORNE,150,0.000778484,4,1,19920101,1,1,GISBORNE
349811,PVC,GISBORNE,150,0.147800092,4,1,19850101,1,1,GISBORNE
349812,DICL,GISBORNE,150,0.017781121,4,1,19850101,1,1,GISBORNE
349813,PVC,GISBORNE,150,0.062321394,4,1,19850101,1,1,GISBORNE
349815,DICL,GISBORNE,150,0.014892424,4,1,19850101,1,1,GISBORNE
349816,PVC,GISBORNE,150,0.007536755,4,1,19850101,1,1,GISBORNE
349817,PVC,GISBORNE,150,0.003111894,4,1,19850101,1,1,GISBORNE
349818,PVC,GISBORNE,150,0.08443858900000001,4,1,19850101,1,1,GISBORNE
349819,PVC,GISBORNE,150,0.002117879,4,1,19850101,1,1,GISBORNE
349820,PVC,GISBORNE,150,0.00287461,4,1,19850101,1,1,GISBORNE
349825,PVC,SUNBURY,150,0.001867285,4,1,19960101,1,1,SUNBURY
349826,PVC,SUNBURY,150,0.001483867,4,1,19960101,1,1,SUNBURY
349828,PVC,SUNBURY,150,0.0005590969999999999,4,1,19960101,1,1,SUNBURY
349824,PVC,SUNBURY,150,0.0044650340000000005,4,1,19960101,1,1,SUNBURY
349840,PVC,SUNBURY,150,0.065503622,4,1,19960101,1,1,SUNBURY
349841,PVC,SUNBURY,150,0.062620587,4,1,19960101,1,1,SUNBURY
349941,AC,GISBORNE,150,0.095848945,4,1,19720101,1,1,GISBORNE
349907,AC,GISBORNE,150,0.000700089,4,1,19550101,1,1,GISBORNE
349903,AC,GISBORNE,150,0.003200407,4,1,19550101,1,1,GISBORNE
351970,CICL,TOOLERN VALE,150,0.016980168,4,1,19730101,1,1,TOOLERN VALE
351958,AC,TOOLERN VALE,150,0.025610685,4,1,19740101,1,1,TOOLERN VALE
351960,CICL,TOOLERN VALE,150,0.030989678,4,1,19730101,1,1,TOOLERN VALE
351961,CICL,TOOLERN VALE,150,0.002545898,4,1,19730101,1,1,TOOLERN VALE
11575149,PVC,SUNBURY,150,0.0025,4,1,20030101,1,1,SUNBURY
11575150,PVC,SUNBURY,150,0.002499986,4,1,20030101,1,1,SUNBURY
11062825,PVC,MELTON WEST,150,0.008803504,4,1,19890101,1,1,MELTON WEST
11062827,PVC,MELTON WEST,150,0.109345278,4,1,19890101,1,1,MELTON WEST
11062828,PVC,MELTON WEST,150,0.009743881999999999,4,1,19890101,1,1,MELTON WEST
11062829,PVC,MELTON WEST,150,0.07743760200000001,4,1,19890101,1,1,MELTON WEST
11062830,PVC,MELTON WEST,150,0.024281475,4,1,19890101,1,1,MELTON WEST
11062831,PVC,MELTON WEST,150,0.008295544,4,1,19890101,1,1,MELTON WEST
350638,AC,ROMSEY,150,0.09658611800000001,4,1,19800101,1,1,ROMSEY
